k,c,z
3.82055,1.26746,0.761401
3.65053,1.32379,1.02811
3.35168,1.2067,0.868298
3.44942,1.33433,1.2302
3.54654,1.3608,1.24349
3.50707,1.31674,1.11554
3.3785,1.25886,1.01747
3.14625,1.16523,0.884491
2.90088,1.0889,0.822879
2.57902,0.966426,0.681223
2.42499,0.968314,0.807078
2.28897,0.929126,0.793849
2.20436,0.916422,0.82767
2.06299,0.853097,0.734261
1.99951,0.856076,0.805044
1.92046,0.824471,0.76743
1.91125,0.841825,0.84345
2.05802,0.929287,1.0421
2.03663,0.878803,0.855542
2.15966,0.955829,1.03552
2.36788,1.04134,1.16162
2.46205,1.04326,1.0612
2.39126,0.979275,0.881123
2.43247,1.02112,1.00204
2.33444,0.953791,0.841483
2.17929,0.887471,0.748138
2.20848,0.94808,0.947308
2.29592,0.990007,1.02332
2.52607,1.09506,1.21044
2.63842,1.10136,1.11053
2.76375,1.14232,1.14476
2.94658,1.20991,1.23055
3.01921,1.20491,1.13641
3.36973,1.37026,1.45412
3.77738,1.49319,1.55533
3.72912,1.37228,1.1323
3.83509,1.44251,1.29696
3.81221,1.40408,1.1782
3.67066,1.33677,1.05682
3.45472,1.25795,0.957091
3.42201,1.2952,1.10948
3.53141,1.36008,1.25374
3.55615,1.34596,1.17995
3.28656,1.19591,0.878702
2.99285,1.10307,0.79951
2.99858,1.18281,1.07035
2.91239,1.13458,0.969971
2.92613,1.1637,1.06579
3.14484,1.27614,1.29604
3.12438,1.21265,1.06686
3.04463,1.17521,1.00057
3.16303,1.25801,1.2041
3.18446,1.24054,1.11673
3.17751,1.23184,1.09034
3.22747,1.26009,1.15102
3.26263,1.26642,1.1429
3.6193,1.44169,1.49358
3.50853,1.29757,1.04561
3.55783,1.35314,1.20451
3.48582,1.30297,1.08424
3.41063,1.2814,1.06994
3.26233,1.22079,0.979513
3.27877,1.26669,1.12927
3.20853,1.22507,1.03847
3.28903,1.28507,1.18933
3.39146,1.31891,1.22473
3.29289,1.24188,1.0271
3.06251,1.14114,0.869481
3.04279,1.18961,1.05498
3.24293,1.30007,1.29335
3.43876,1.35341,1.31627
3.63517,1.40796,1.34487
3.64184,1.36449,1.17535
3.76669,1.42825,1.3027
3.85218,1.44104,1.27808
4.06383,1.52784,1.42011
4.02222,1.45419,1.19039
3.81989,1.36186,1.03196
3.61832,1.30731,0.999003
3.28989,1.18083,0.831577
3.14111,1.18562,0.955774
2.9173,1.09969,0.845797
2.92317,1.16077,1.0575
2.93392,1.16525,1.06433
3.04771,1.22346,1.18093
2.92345,1.12807,0.936542
2.73771,1.05568,0.843141
2.59548,1.02395,0.854222
2.33188,0.903647,0.675513
2.15854,0.877222,0.72741
2.07575,0.875711,0.801922
1.9938,0.848186,0.782051
1.84536,0.776574,0.669907
2.08827,0.961398,1.15423
2.29727,1.0195,1.15089
2.52029,1.0915,1.20236
2.54112,1.04954,1.00233
2.39333,0.958585,0.804801
2.40874,1.00733,0.971765
2.44051,1.02123,0.993899
2.45964,1.02397,0.984869
2.41858,0.995713,0.916475
2.40354,0.997823,0.93963
2.64485,1.13365,1.24084
2.7431,1.12941,1.1145
2.84139,1.15901,1.13157
2.94059,1.18852,1.14912
3.37181,1.38875,1.53207
3.67682,1.44106,1.44396
3.62928,1.34685,1.12244
3.60666,1.34899,1.14867
3.47101,1.28303,1.02744
3.42885,1.2948,1.10235
3.25732,1.21335,0.958119
3.07001,1.15485,0.908853
2.83665,1.07274,0.820298
2.59064,0.993339,0.7548
2.4745,0.99371,0.854348
2.56543,1.07417,1.07641
2.5636,1.05073,0.984048
2.47152,0.998719,0.876798
2.37951,0.969947,0.85758
2.26776,0.928895,0.813278
2.12061,0.870727,0.742645
2.00022,0.839578,0.743381
1.82577,0.761129,0.635507
1.67083,0.716411,0.62058
1.59663,0.718376,0.699371
1.57697,0.726654,0.754524
1.68514,0.79838,0.927252
1.74102,0.802224,0.875326
1.79055,0.817223,0.879881
1.95344,0.899608,1.03966
2.25616,1.02823,1.24308
2.36328,1.01581,1.05704
2.29098,0.947054,0.858184
2.13134,0.870013,0.73143
1.99955,0.836047,0.731174
1.82849,0.763771,0.641037
1.87208,0.84406,0.897309
1.8693,0.828873,0.838452
1.97612,0.893122,0.983015
2.24715,1.01825,1.20776
2.28176,0.972488,0.966826
2.26423,0.953233,0.908577
2.50965,1.09349,1.22353
2.66935,1.12182,1.16285
2.79216,1.1501,1.14698
2.81924,1.13516,1.05917
2.69667,1.06018,0.893801
2.58223,1.02724,0.878131
2.5162,1.01965,0.911708
2.42583,0.984919,0.868952
2.23877,0.897117,0.729414
1.96974,0.776185,0.569109
1.71918,0.698597,0.522324
1.58313,0.696878,0.629906
1.49436,0.676689,0.651709
1.57901,0.757573,0.88171
1.61838,0.756223,0.82814
1.6707,0.778047,0.857023
1.77944,0.829311,0.945024
1.82383,0.826686,0.88066
1.8413,0.825287,0.854986
1.82905,0.812933,0.819096
1.81984,0.810981,0.821179
1.77474,0.785122,0.769211
1.69356,0.74632,0.707555
1.75295,0.808462,0.887452
1.96994,0.917887,1.10223
2.19871,0.993304,1.15482
2.32773,1.01008,1.0727
2.41067,1.02468,1.04016
2.58961,1.10252,1.16883
2.76268,1.15309,1.19147
2.79577,1.12956,1.06061
2.95065,1.20475,1.2044
3.15086,1.27314,1.27855
3.06641,1.18007,0.998455
3.06877,1.20273,1.08033
3.00573,1.16801,1.00866
2.79688,1.06736,0.834329
2.65562,1.04277,0.867625
2.50083,0.990923,0.821929
2.33548,0.935547,0.774791
2.12133,0.850105,0.672761
1.86033,0.740732,0.546075
1.73976,0.755587,0.687823
1.62673,0.713698,0.654845
1.55071,0.700478,0.681716
1.67314,0.798507,0.943956
1.69356,0.776108,0.822954
1.67969,0.761993,0.781724
1.58938,0.705438,0.665491
1.53194,0.699685,0.698713
1.45388,0.66285,0.646131
1.40605,0.658422,0.677052
1.37748,0.653625,0.690833
1.39008,0.671316,0.746392
1.37388,0.654464,0.699931
1.37828,0.66427,0.731955
1.45237,0.710632,0.836018
1.4738,0.701032,0.771149
1.50557,0.716189,0.79505
1.61091,0.772541,0.906745
1.79949,0.855842,1.03884
1.81663,0.816695,0.848102
1.81945,0.814055,0.834027
1.81049,0.807795,0.818908
1.77318,0.786973,0.777866
1.83938,0.838338,0.911346
1.88768,0.848951,0.899361
1.9576,0.877571,0.938154
2.29569,1.04843,1.28709
2.41082,1.03238,1.07403
2.33436,0.959764,0.863369
2.37002,1.00032,0.984542
2.37589,0.994526,0.955139
2.30772,0.953506,0.865974
2.27363,0.951991,0.893929
2.25062,0.947549,0.900351
2.19371,0.920163,0.853022
2.04336,0.843368,0.719136
2.11578,0.929584,0.975155
2.26837,0.997223,1.08614
2.2483,0.94755,0.902794
2.27584,0.968673,0.957615
2.34182,0.999059,1.00987
2.59853,1.12318,1.24915
2.5797,1.05143,0.970578
2.43265,0.971328,0.814328
2.67382,1.14208,1.24529
2.80486,1.15557,1.15688
2.95389,1.20413,1.199
3.17926,1.28714,1.30686
3.27288,1.28254,1.19617
3.2268,1.23617,1.06271
2.83601,1.02587,0.680948
2.47823,0.924006,0.623067
2.24683,0.889622,0.690412
2.20425,0.928396,0.872708
2.20524,0.939454,0.915943
2.15568,0.90986,0.852239
2.07212,0.873253,0.797923
1.93027,0.808174,0.700179
1.86584,0.81181,0.77386
1.74764,0.752708,0.678151
1.6942,0.757241,0.745383
1.65934,0.749657,0.75486
1.52278,0.661037,0.581844
1.38564,0.618753,0.556367
1.29957,0.609415,0.604713
1.20662,0.564875,0.548825
1.24397,0.63111,0.754214
1.53192,0.791563,1.10775
1.67874,0.805625,0.967266
1.76611,0.81904,0.916635
1.91061,0.881188,1.01078
1.94062,0.861334,0.890213
1.94614,0.856672,0.865148
1.99355,0.883478,0.921434
1.86984,0.791734,0.701503
2.02916,0.923197,1.05268
2.17046,0.96367,1.05642
2.17179,0.928732,0.908951
2.17908,0.932682,0.916876
2.16745,0.923937,0.894562
2.12774,0.90358,0.856593
2.03804,0.860153,0.783215
1.91146,0.806928,0.712796
1.78133,0.762051,0.676742
1.60302,0.678105,0.562361
1.55481,0.713588,0.724708
1.53952,0.71444,0.748587
1.53712,0.717153,0.762373
1.64642,0.785707,0.920109
1.75442,0.820668,0.938049
1.93205,0.896245,1.05144
1.82916,0.784385,0.714083
1.7063,0.737926,0.664095
1.56167,0.678284,0.595855
1.46549,0.665024,0.637359
1.46244,0.693232,0.749965
1.44849,0.682114,0.724039
1.49135,0.715232,0.807614
1.55158,0.73992,0.839252
1.57881,0.739393,0.805052
1.71152,0.813187,0.959475
1.83875,0.853371,0.976971
2.16484,1.00486,1.25378
2.43445,1.07551,1.23723
2.48085,1.03735,1.01674
2.55383,1.06632,1.05631
2.61808,1.08377,1.05931
2.59041,1.05239,0.963886
2.51083,1.01433,0.897235
2.26955,0.889705,0.681535
2.19558,0.917311,0.838547
2.19466,0.935665,0.912052
2.09596,0.876378,0.786752
2.04518,0.874179,0.827889
1.99193,0.855661,0.812282
1.91073,0.820464,0.762459
1.83176,0.794995,0.746754
1.85261,0.83083,0.864369
1.81391,0.799994,0.785222
1.87427,0.848238,0.912025
1.95514,0.879573,0.949529
1.90774,0.828668,0.7972
1.9016,0.839253,0.843931
1.93018,0.857871,0.887649
1.93562,0.853191,0.862743
1.94742,0.85892,0.872693
1.94887,0.856523,0.861511
1.83759,0.785247,0.708173
1.77982,0.784618,0.760177
1.74003,0.775649,0.768793
1.77375,0.807968,0.860714
1.68234,0.737116,0.688102
1.72804,0.796704,0.867216
1.69795,0.762871,0.765947
1.72808,0.791718,0.846383
1.904,0.886831,1.04518
2.20548,1.01209,1.23368
2.78201,1.24715,1.60499
3.45257,1.45615,1.77053
3.99362,1.57281,1.69149
4.2821,1.59473,1.49627
4.16293,1.47067,1.14346
4.12425,1.4842,1.21799
4.01952,1.43976,1.14496
4.225,1.56989,1.44011
4.18415,1.49645,1.21481
4.31288,1.57383,1.38528
4.46104,1.61452,1.41638
4.84331,1.76614,1.6641
4.96741,1.72762,1.44424
4.78626,1.61231,1.19401
4.65861,1.59769,1.22872
4.74647,1.67337,1.41267
4.51363,1.53236,1.11363
4.07893,1.36977,0.898329
3.73671,1.30281,0.906144
3.42399,1.22357,0.870547
3.25966,1.21585,0.964584
3.15425,1.20062,0.997657
3.14741,1.22329,1.0856
3.25467,1.28158,1.20829
3.24818,1.25198,1.10201
3.38965,1.32796,1.26102
3.64461,1.42465,1.40098
3.77579,1.43012,1.30395
3.67946,1.34987,1.09357
3.94975,1.51239,1.45968
4.21457,1.57738,1.48056
4.4167,1.61445,1.45145
4.50328,1.60915,1.36699
4.74493,1.70885,1.53436
4.5869,1.56765,1.17464
4.35848,1.49653,1.1027
3.95292,1.34424,0.897239
3.3943,1.14411,0.671182
2.97065,1.05981,0.680538
2.7718,1.06317,0.836918
2.69808,1.07346,0.940323
2.82082,1.15879,1.15189
2.73184,1.07975,0.932434
2.59159,1.02311,0.855284
2.51908,1.01888,0.905979
2.54333,1.05106,1.00597
2.48939,1.01441,0.918068
2.48489,1.02582,0.966231
2.56141,1.0695,1.06122
2.79277,1.17575,1.25414
2.81738,1.1338,1.05603
2.79766,1.11719,1.01082
2.79816,1.12239,1.03019
2.67533,1.05357,0.889234
2.7548,1.12868,1.09844
2.56632,1.0019,0.803791
2.45088,0.9863,0.849842
2.53794,1.06483,1.06764
2.63939,1.09924,1.09989
2.70168,1.10857,1.07236
2.54181,1.0022,0.825829
2.36815,0.943616,0.773987
2.43842,1.03013,1.03296
2.70078,1.15532,1.27086
2.54284,1.0038,0.828174
2.30999,0.906668,0.701022
2.07591,0.8294,0.641547
1.87101,0.769839,0.619624
1.7097,0.728855,0.625841
1.67068,0.754567,0.759524
1.60089,0.717515,0.696058
1.51853,0.685206,0.660727
1.39115,0.618402,0.557454
1.34435,0.640038,0.671029
1.34054,0.648862,0.713402
1.30915,0.626018,0.66236
1.31043,0.639964,0.712473
1.2529,0.593032,0.603972
1.16432,0.548912,0.537201
1.19841,0.614382,0.739819
1.23619,0.623008,0.732979
1.36751,0.697254,0.886884
1.45356,0.712923,0.844812
1.49106,0.71195,0.795333
1.54731,0.737446,0.833924
1.68507,0.805589,0.959171
1.9703,0.933878,1.17734
2.0531,0.911909,0.972376
2.16725,0.956015,1.02694
2.34439,1.02677,1.12522
2.63966,1.1442,1.29491
2.83707,1.18029,1.22692
2.88586,1.16005,1.09122
3.00527,1.21237,1.17924
3.00584,1.18373,1.06698
3.22531,1.29948,1.30892
3.39731,1.3361,1.28776
3.50489,1.35129,1.24542
3.61842,1.38448,1.26897
3.84946,1.47503,1.40773
3.71199,1.34761,1.06027
3.60803,1.32929,1.07931
3.51174,1.30447,1.06917
3.30358,1.21708,0.935391
3.10592,1.16265,0.90665
3.00002,1.15544,0.968353
2.93582,1.14713,0.99478
2.92456,1.15707,1.04204
2.94427,1.17051,1.07461
2.85866,1.11873,0.960285
2.75847,1.08484,0.927255
2.80958,1.13822,1.08067
2.80719,1.12435,1.02902
2.59826,1.00596,0.791427
2.53402,1.02577,0.917189
2.50302,1.02464,0.943507
2.56487,1.06697,1.04726
2.67292,1.11097,1.11225
2.7249,1.11304,1.06644
2.91586,1.20292,1.23378
3.43185,1.42376,1.62144
4.04987,1.60961,1.77839
4.77346,1.81659,1.93728
5.07177,1.78417,1.57235
5.19765,1.78563,1.48425
5.54735,1.92542,1.71708
5.87276,1.98564,1.71294
5.59521,1.76768,1.21332
5.20936,1.66145,1.1236
4.72041,1.51781,0.972859
4.34217,1.45339,0.988378
4.12543,1.43977,1.07508
3.86513,1.35934,0.994899
3.70837,1.34355,1.05228
3.59188,1.32168,1.06587
3.45022,1.27581,1.01937
3.22717,1.19119,0.908201
3.21674,1.24231,1.0941
3.10847,1.18658,0.98644
3.20938,1.26719,1.19529
3.10805,1.1881,0.991787
3.29515,1.31199,1.28912
3.21036,1.22153,1.02367
3.13175,1.20089,1.01763
2.96204,1.12761,0.90343
2.85963,1.11469,0.9448
3.0764,1.25588,1.28378
3.17928,1.25814,1.19028
3.02462,1.15007,0.928263
2.87417,1.10649,0.903436
2.85347,1.13359,1.0201
2.76086,1.08754,0.934883
2.74955,1.10484,1.0099
2.67486,1.06609,0.934975
2.77365,1.139,1.12056
2.85044,1.15654,1.11239
2.82979,1.12654,1.01576
2.8439,1.13941,1.05145
3.03498,1.23789,1.25267
3.19273,1.27507,1.24426
3.51949,1.40642,1.45082
3.7712,1.4562,1.41029
3.88779,1.45676,1.30696
3.7881,1.37853,1.10862
3.49538,1.2491,0.900493
3.15819,1.13997,0.797003
2.90148,1.08615,0.812276
2.64285,1.00611,0.754783
2.51202,1.00145,0.847859
2.31966,0.92222,0.743815
2.42184,1.03272,1.06255
2.71309,1.16552,1.30193
2.76487,1.12459,1.07277
2.64893,1.04734,0.890381
2.5674,1.03139,0.906913
2.35354,0.926339,0.730126
2.15529,0.867572,0.699356
2.04881,0.860423,0.771213
2.04093,0.88462,0.87325
2.08683,0.913217,0.939001
1.942,0.809625,0.697073
1.93337,0.849861,0.850989
1.85126,0.799542,0.745484
1.81106,0.799839,0.786264
1.8934,0.860192,0.940361
1.94858,0.870704,0.919777
1.98003,0.874719,0.900641
1.96108,0.854777,0.841557
2.15784,0.972919,1.11392
2.26458,0.984935,1.03776
2.37143,1.01834,1.05735
2.43771,1.02895,1.02825
2.34292,0.9574,0.846619
2.38285,1.0054,0.991427
2.47842,1.04869,1.06532
2.68217,1.13626,1.209
2.87659,1.19173,1.23055
2.92334,1.1706,1.09571
2.79112,1.08633,0.903692
2.92852,1.19408,1.18388
2.88966,1.13974,1.0093
2.86522,1.13618,1.01885
3.01197,1.22085,1.20655
3.26154,1.31623,1.34198
3.50113,1.38048,1.36492
3.61737,1.38375,1.26836
3.70553,1.40219,1.25914
3.7717,1.41502,1.2501
3.6702,1.34639,1.0891
3.95402,1.5167,1.47245
4.14012,1.53913,1.40074
4.04904,1.44929,1.15414
3.98751,1.44239,1.17705
4.1831,1.55636,1.4251
4.44946,1.63917,1.51417
4.63223,1.66363,1.46145
4.96422,1.78294,1.63333
4.68623,1.55921,1.08723
4.53084,1.55927,1.1893
4.07226,1.36135,0.87752
3.66745,1.26673,0.843678
3.08351,1.03989,0.581506
2.63729,0.949322,0.581788
2.26491,0.849562,0.553962
1.98621,0.78775,0.575542
1.80862,0.760013,0.638275
1.65869,0.713737,0.622855
1.49635,0.647344,0.553338
1.39145,0.636781,0.608837
1.28322,0.58859,0.554886
1.20502,0.576418,0.584134
1.20609,0.604937,0.691859
1.23176,0.618676,0.719759
1.27393,0.638594,0.751103
1.34532,0.672342,0.805437
1.5006,0.7484,0.94201
1.79736,0.880725,1.16098
2.13685,0.998868,1.26467
2.31719,1.01883,1.12509
2.30234,0.96613,0.919519
2.28184,0.958085,0.909304
2.32891,0.990305,0.988099
2.47889,1.0619,1.12061
2.7386,1.16593,1.27401
3.0254,1.25606,1.34307
3.04457,1.19892,1.0892
3.00254,1.17234,1.02738
3.16313,1.26796,1.24375
3.02627,1.15512,0.944012
2.92821,1.13624,0.962064
2.90817,1.15003,1.03081
2.82904,1.11153,0.960734
2.88561,1.16217,1.09925
2.92719,1.17076,1.09211
2.84706,1.11666,0.963135
2.79818,1.11,0.983299
2.79043,1.11802,1.0209
2.78729,1.11822,1.02471
2.71248,1.0775,0.942248
2.7205,1.10092,1.02312
2.68446,1.07894,0.973903
2.82587,1.16472,1.17094
3.05119,1.25021,1.28775
3.23123,1.29103,1.27069
3.58543,1.43077,1.48508
4.03346,1.57097,1.6227
4.29345,1.59303,1.47716
4.42295,1.59869,1.39043
4.20865,1.45996,1.0802
3.79998,1.30211,0.866591
3.55829,1.28014,0.95396
3.34184,1.22585,0.935642
3.36977,1.29528,1.15472
3.41455,1.31176,1.17654
3.31446,1.24777,1.03029
3.19623,1.20949,0.993953
3.01493,1.14021,0.903463
2.76721,1.04749,0.79244
2.66567,1.05643,0.907344
2.73642,1.12108,1.08676
2.66454,1.06369,0.935598
2.49632,0.985542,0.807805
2.47972,1.02122,0.953449
2.37935,0.967454,0.848959
2.387,0.998548,0.959483
2.19476,0.8803,0.712402
2.01573,0.826957,0.684618
2.03956,0.893009,0.90889
2.10357,0.923187,0.961449
2.10504,0.907263,0.894913
2.0488,0.873184,0.821239
1.84774,0.755987,0.605953
1.67916,0.715745,0.609137
1.61778,0.730081,0.721159
1.74498,0.823227,0.962441
1.90437,0.88281,1.02583
2.15426,0.984228,1.16969
2.32013,1.01649,1.10976
2.40112,1.02123,1.0365
2.49377,1.0527,1.06516
2.45449,1.00741,0.92558
2.37906,0.974196,0.873928
2.28465,0.939105,0.834582
2.27287,0.957698,0.916915
2.25737,0.951643,0.909399
2.25475,0.954198,0.922175
2.18648,0.914627,0.839476
2.21087,0.94739,0.941757
2.19657,0.932525,0.897814
2.14124,0.903635,0.8431
2.22108,0.964629,1.0017
2.21798,0.9423,0.913859
2.46296,1.0791,1.21555
2.59718,1.09405,1.1253
2.63195,1.08072,1.03282
2.54878,1.02515,0.901505
2.6888,1.12332,1.14659
2.76024,1.12832,1.09153
2.85144,1.16033,1.12649
3.05938,1.24875,1.27245
2.98506,1.15886,0.993054
2.78325,1.06515,0.837925
2.65789,1.0477,0.883177
2.77879,1.14575,1.14295
2.81913,1.13837,1.07186
2.8886,1.16615,1.11204
2.96666,1.19117,1.13343
3.06344,1.22387,1.16719
3.2572,1.30235,1.28889
3.24219,1.24783,1.09204
3.25002,1.25631,1.11635
3.48376,1.3759,1.36027
3.41403,1.28258,1.07051
3.15034,1.15795,0.858008
2.82481,1.0428,0.735127
2.45224,0.90859,0.601708
2.25454,0.902542,0.726738
2.11494,0.872163,0.751017
2.02928,0.859386,0.787597
1.86918,0.780751,0.662912
1.64455,0.669761,0.510838
1.50681,0.669483,0.607226
1.42534,0.655129,0.643096
1.35455,0.631054,0.6307
1.33658,0.644046,0.697849
1.53352,0.770551,1.00251
1.73636,0.838565,1.04249
1.95081,0.911131,1.09555
1.95244,0.857628,0.862123
1.79512,0.753387,0.641213
1.6483,0.710976,0.623292
1.48316,0.640379,0.543756
1.43145,0.670025,0.69031
1.35848,0.629131,0.622612
1.29262,0.610664,0.620136
1.29247,0.634429,0.710099
1.30236,0.638472,0.717004
1.2894,0.625438,0.681431
1.32106,0.653036,0.753302
1.37463,0.677253,0.790085
1.59264,0.795035,1.03539
1.82901,0.876928,1.09798
2.27302,1.0644,1.39795
2.3825,1.02204,1.0642
2.56086,1.09363,1.16345
2.57527,1.05839,1.00232
2.56172,1.04718,0.972146
2.5865,1.06442,1.01457
2.76363,1.15455,1.19576
2.97363,1.22393,1.26091
3.02716,1.20253,1.11946
2.9643,1.15585,1.00105
2.92804,1.15186,1.01931
2.90331,1.14742,1.02556
2.9161,1.1605,1.06311
2.99436,1.19941,1.13844
3.31555,1.34825,1.41855
3.6506,1.44265,1.47235
3.7259,1.40234,1.24418
3.67051,1.35794,1.12877
3.64348,1.35803,1.15084
3.663,1.37469,1.19424
3.75825,1.41878,1.27495
4.06302,1.54944,1.50285
4.14938,1.51725,1.31385
4.03374,1.44006,1.13517
3.66417,1.27544,0.870414
3.38462,1.22129,0.88997
3.26307,1.2278,1.00285
3.16036,1.20308,1.00123
2.96123,1.11952,0.876857
2.74606,1.05021,0.817615
2.64769,1.05174,0.906829
2.43378,0.952379,0.749204
2.24708,0.901212,0.733365
2.01649,0.808864,0.627416
1.82451,0.758533,0.622193
1.65723,0.70735,0.602317
1.52539,0.673377,0.60858
1.43685,0.656704,0.63712
1.36372,0.6339,0.631225
1.51156,0.751426,0.943355
1.52193,0.713579,0.767264
1.52106,0.711688,0.759072
1.59363,0.75815,0.865578
1.71752,0.812692,0.949276
1.74145,0.793355,0.83841
1.82741,0.839281,0.929647
2.08623,0.964756,1.168
2.32289,1.03384,1.18435
2.57097,1.11257,1.23616
2.75597,1.15362,1.20206
3.05162,1.26616,1.35601
3.28906,1.32008,1.33241
3.46858,1.35762,1.30479
3.41257,1.28591,1.08379
3.20099,1.18665,0.912812
2.98295,1.12092,0.864184
2.8174,1.08546,0.878011
2.70734,1.06679,0.9077
2.79223,1.14119,1.11022
2.781,1.1143,1.01574
2.80767,1.1317,1.05692
2.73171,1.08303,0.944893
2.7238,1.09794,1.00837
2.66807,1.06892,0.951814
2.61722,1.05465,0.946574
2.44753,0.969642,0.795478
2.40425,0.990914,0.911905
2.19505,0.875086,0.695104
2.1505,0.910662,0.85929
2.08363,0.881771,0.81827
1.98721,0.841532,0.76436
1.91445,0.824796,0.774057
1.85846,0.810819,0.778927
1.85261,0.823221,0.833609
1.7601,0.764784,0.709713
1.73199,0.777133,0.782505
1.7122,0.771836,0.784281
1.71372,0.778587,0.809364
1.63734,0.727179,0.69567
1.52589,0.676809,0.624918
1.46187,0.673798,0.67446
1.43749,0.676714,0.713504
1.43589,0.682506,0.738882
1.40637,0.661835,0.692492
1.34361,0.627567,0.631878
1.29295,0.616275,0.640391
1.36054,0.678496,0.812246
1.4993,0.743592,0.921665
1.65971,0.802696,0.97875
1.80787,0.84852,0.994283
2.06428,0.957241,1.16148
2.01653,0.865268,0.823726
1.99222,0.863922,0.843853
1.99196,0.870332,0.869588
2.11147,0.939654,1.02258
2.0438,0.868033,0.807272
1.9428,0.825314,0.7486
1.90039,0.829093,0.804811
1.88384,0.830393,0.828153
1.92963,0.862341,0.90674
2.06263,0.92735,1.02752
2.18393,0.963054,1.03766
2.40993,1.05846,1.18715
2.34929,0.96904,0.883065
2.26027,0.932754,0.834655
2.12537,0.875819,0.756384
1.95516,0.808093,0.676582
1.92792,0.843209,0.830082
1.87289,0.815372,0.781977
1.75519,0.755378,0.6805
1.63898,0.717236,0.65509
1.65938,0.767195,0.824312
1.54432,0.676851,0.614594
1.54584,0.723944,0.777957
1.54813,0.721956,0.769442
1.64839,0.78395,0.909774
1.8268,0.862268,1.03253
2.08048,0.961756,1.1613
2.32143,1.03438,1.18857
2.70319,1.18226,1.39277
3.21048,1.35674,1.58438
3.4262,1.35038,1.32518
3.28308,1.22751,0.98411
3.20657,1.22303,1.03303
3.0905,1.17937,0.976301
2.8701,1.0864,0.839139
2.57046,0.970544,0.699861
2.39343,0.951764,0.77739
2.22166,0.897037,0.742094
2.1856,0.923888,0.874748
2.15033,0.912162,0.866365
2.27991,0.995287,1.06451
2.41213,1.03708,1.09078
2.52111,1.06502,1.08658
2.63007,1.09821,1.10571
3.0607,1.29914,1.49101
3.15877,1.24923,1.17866
3.12025,1.2074,1.05107
3.29814,1.31066,1.2809
3.20763,1.21935,1.01822
3.19403,1.23507,1.08752
3.24517,1.26544,1.15505
3.12694,1.18935,0.980493
3.04427,1.17437,0.997943
3.09734,1.22339,1.13228
3.10737,1.21571,1.09371
3.06231,1.18906,1.03536
2.96758,1.14875,0.972613
2.85783,1.11225,0.937784
3.05087,1.24296,1.25701
3.32115,1.33759,1.36969
3.3273,1.27659,1.12363
3.45567,1.34337,1.25908
3.75407,1.46473,1.45603
3.79496,1.41307,1.22488
3.54563,1.27444,0.943583
3.22084,1.16177,0.820516
3.07468,1.16694,0.945498
3.09854,1.21663,1.10531
3.11075,1.21727,1.09647
3.0922,1.20434,1.06498
3.06649,1.19512,1.05397
3.39736,1.37392,1.43956
3.6278,1.41222,1.37155
3.81872,1.45618,1.36452
3.87316,1.43857,1.25215
3.99146,1.48667,1.32876
3.77723,1.34655,1.01057
3.67723,1.34936,1.09468
3.61412,1.34111,1.11512
3.40596,1.24618,0.954177
3.18369,1.1788,0.900385
3.05814,1.16746,0.961485
3.00038,1.16778,1.01263
2.86849,1.10966,0.919443
2.82347,1.11854,0.991642
2.61392,1.01067,0.794298
2.30828,0.881993,0.627831
2.077,0.832856,0.647753
1.86693,0.766216,0.612017
1.79091,0.784744,0.746995
1.81897,0.821647,0.865042
1.78561,0.791965,0.784318
1.82528,0.826596,0.878395
1.97405,0.902803,1.02807
2.10368,0.939607,1.0314
2.36005,1.05003,1.21067
2.64669,1.14409,1.28724
2.81563,1.16741,1.19557
2.99586,1.22357,1.23555
3.15235,1.26326,1.237
3.26797,1.28679,1.21682
3.28341,1.26733,1.12769
3.33516,1.29112,1.17017
3.24649,1.23126,1.02839
3.09423,1.17113,0.94466
3.15725,1.24309,1.1515
3.3216,1.31391,1.27133
3.54985,1.39214,1.36276
3.66654,1.39739,1.27617
3.91427,1.49634,1.43154
4.08698,1.5227,1.38361
4.22276,1.55023,1.37265
4.02017,1.41399,1.05939
3.61655,1.25291,0.835508
3.17954,1.11759,0.718458
2.9536,1.11034,0.849462
2.99665,1.19145,1.10529
3.01746,1.19221,1.08829
2.90847,1.12756,0.948144
2.8959,1.14825,1.03558
2.69489,1.03826,0.819905
